Sexo;Grupo quinquenal de edad;País de nacimiento;Nacionalidad;País destino;Periodo;Total
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2017S1;2
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2016S2;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2016S1;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2015S2;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2015S1;5
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2014S2;4
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2014S1;4
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2013S2;3
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2013S1;4
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2012S2;5
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2012S1;2
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2011S2;3
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2011S1;3
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2010S2;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2010S1;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2009S2;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2009S1;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2008S2;0
Ambos sexos;De 30 a 34 años;España;Total;Honduras;2008S1;9
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2021S1;0
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2020S2;0
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2020S1;1
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2019S2;2
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2019S1;3
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2018S2;2
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2018S1;2
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2017S2;7
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2017S1;2
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2016S2;1
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2016S1;2
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2015S2;0
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2015S1;6
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2014S2;4
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2014S1;4
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2013S2;3
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2013S1;4
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2012S2;5
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2012S1;5
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2011S2;5
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2011S1;5
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2010S2;1
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2010S1;5
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2009S2;1
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2009S1;1
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2008S2;2
Ambos sexos;De 30 a 34 años;España;Total;Nicaragua;2008S1;3
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2021S1;15
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2020S2;4
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2020S1;12
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2019S2;19
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2019S1;8
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2018S2;18
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2018S1;15
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2017S2;15
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2017S1;20
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2016S2;19
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2016S1;26
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2015S2;16
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2015S1;13
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2014S2;15
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2014S1;12
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2013S2;15
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2013S1;13
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2012S2;10
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2012S1;17
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2011S2;9
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2011S1;15
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2010S2;13
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2010S1;11
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2009S2;17
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2009S1;16
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2008S2;17
Ambos sexos;De 30 a 34 años;España;Total;República Dominicana;2008S1;18
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2021S1;17
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2020S2;7
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2020S1;34
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2019S2;41
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2019S1;34
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2018S2;32
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2018S1;41
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2017S2;38
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2017S1;30
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2016S2;25
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2016S1;57
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2015S2;33
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2015S1;60
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2014S2;34
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2014S1;46
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2013S2;33
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2013S1;47
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2012S2;32
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2012S1;18
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2011S2;34
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2011S1;26
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2010S2;18
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2010S1;21
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2009S2;22
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2009S1;28
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2008S2;18
Ambos sexos;De 30 a 34 años;España;Total;Otro país de Centro América y Caribe;2008S1;39
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2021S1;76
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2020S2;37
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2020S1;136
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2019S2;172
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2019S1;164
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2018S2;174
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2018S1;183
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2017S2;241
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2017S1;270
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2016S2;293
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2016S1;414
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2015S2;417
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2015S1;556
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2014S2;502
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2014S1;475
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2013S2;472
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2013S1;435
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2012S2;316
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2012S1;243
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2011S2;241
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2011S1;191
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2010S2;183
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2010S1;156
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2009S2;124
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2009S1;167
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2008S2;137
Ambos sexos;De 30 a 34 años;España;Total;Sudamérica;2008S1;159
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2021S1;9
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2020S2;4
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2020S1;21
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2019S2;26
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2019S1;18
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2018S2;27
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2018S1;20
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2017S2;35
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2017S1;30
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2016S2;33
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2016S1;33
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2015S2;38
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2015S1;54
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2014S2;38
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2014S1;30
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2013S2;50
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2013S1;52
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2012S2;44
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2012S1;34
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2011S2;35
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2011S1;30
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2010S2;41
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2010S1;37
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2009S2;21
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2009S1;30
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2008S2;32
Ambos sexos;De 30 a 34 años;España;Total;Argentina;2008S1;33
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2021S1;5
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2020S2;0
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2020S1;4
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2019S2;8
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2019S1;7
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2018S2;7
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2018S1;3
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2017S2;9
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2017S1;4
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2016S2;9
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2016S1;6
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2015S2;8
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2015S1;8
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2014S2;9
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2014S1;20
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2013S2;4
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2013S1;12
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2012S2;5
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2012S1;11
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2011S2;7
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2011S1;6
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2010S2;9
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2010S1;6
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2009S2;9
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2009S1;10
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2008S2;7
Ambos sexos;De 30 a 34 años;España;Total;Bolivia;2008S1;7
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2021S1;6
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2020S2;3
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2020S1;17
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2019S2;17
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2019S1;18
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2018S2;12
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2018S1;13
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2017S2;31
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2017S1;23
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2016S2;27
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2016S1;62
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2015S2;57
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2015S1;85
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2014S2;99
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2014S1;69
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2013S2;64
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2013S1;95
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2012S2;58
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2012S1;51
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2011S2;55
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2011S1;38
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2010S2;44
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2010S1;35
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2009S2;25
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2009S1;33
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2008S2;26
Ambos sexos;De 30 a 34 años;España;Total;Brasil;2008S1;8
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2021S1;18
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2020S2;8
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2020S1;13
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2019S2;17
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2019S1;23
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2018S2;26
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2018S1;31
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2017S2;36
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2017S1;34
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2016S2;33
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2016S1;61
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2015S2;37
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2015S1;33
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2014S2;31
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2014S1;45
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2013S2;40
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2013S1;34
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2012S2;30
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2012S1;23
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2011S2;6
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2011S1;3
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2010S2;2
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2010S1;5
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2009S2;3
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2009S1;4
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2008S2;8
Ambos sexos;De 30 a 34 años;España;Total;Colombia;2008S1;14
Ambos sexos;De 30 a 34 años;España;Total;Chile;2021S1;20
Ambos sexos;De 30 a 34 años;España;Total;Chile;2020S2;13
Ambos sexos;De 30 a 34 años;España;Total;Chile;2020S1;44
Ambos sexos;De 30 a 34 años;España;Total;Chile;2019S2;56
Ambos sexos;De 30 a 34 años;España;Total;Chile;2019S1;39
Ambos sexos;De 30 a 34 años;España;Total;Chile;2018S2;55
Ambos sexos;De 30 a 34 años;España;Total;Chile;2018S1;55
Ambos sexos;De 30 a 34 años;España;Total;Chile;2017S2;74
Ambos sexos;De 30 a 34 años;España;Total;Chile;2017S1;100
Ambos sexos;De 30 a 34 años;España;Total;Chile;2016S2;109
Ambos sexos;De 30 a 34 años;España;Total;Chile;2016S1;144
Ambos sexos;De 30 a 34 años;España;Total;Chile;2015S2;169
Ambos sexos;De 30 a 34 años;España;Total;Chile;2015S1;221
Ambos sexos;De 30 a 34 años;España;Total;Chile;2014S2;202
Ambos sexos;De 30 a 34 años;España;Total;Chile;2014S1;172
Ambos sexos;De 30 a 34 años;España;Total;Chile;2013S2;186
Ambos sexos;De 30 a 34 años;España;Total;Chile;2013S1;136
Ambos sexos;De 30 a 34 años;España;Total;Chile;2012S2;81
Ambos sexos;De 30 a 34 años;España;Total;Chile;2012S1;58
Ambos sexos;De 30 a 34 años;España;Total;Chile;2011S2;68
Ambos sexos;De 30 a 34 años;España;Total;Chile;2011S1;60
Ambos sexos;De 30 a 34 años;España;Total;Chile;2010S2;37
Ambos sexos;De 30 a 34 años;España;Total;Chile;2010S1;16
Ambos sexos;De 30 a 34 años;España;Total;Chile;2009S2;18
Ambos sexos;De 30 a 34 años;España;Total;Chile;2009S1;23
Ambos sexos;De 30 a 34 años;España;Total;Chile;2008S2;22
Ambos sexos;De 30 a 34 años;España;Total;Chile;2008S1;32
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2021S1;3
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2020S2;2
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2020S1;9
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2019S2;12
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2019S1;14
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2018S2;17
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2018S1;19
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2017S2;22
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2017S1;23
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2016S2;23
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2016S1;33
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2015S2;23
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2015S1;46
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2014S2;40
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2014S1;51
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2013S2;52
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2013S1;34
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2012S2;30
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2012S1;19
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2011S2;24
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2011S1;13
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2010S2;13
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2010S1;21
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2009S2;10
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2009S1;20
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2008S2;4
Ambos sexos;De 30 a 34 años;España;Total;Ecuador;2008S1;12
Ambos sexos;De 30 a 34 años;España;Total;Paraguay;2021S1;0
Ambos sexos;De 30 a 34 años;España;Total;Paraguay;2020S2;1
Ambos sexos;De 30 a 34 años;España;Total;Paraguay;2020S1;5
