"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2019","2019",148.8,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2020","2020",148.6,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2006","2006",104.2,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2007","2007",113.1,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2008","2008",119.6,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2009","2009",123.5,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2010","2010",124.4,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2011","2011",136.5,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2012","2012",132.2,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2013","2013",140.2,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2014","2014",142.6,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2015","2015",145.5,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2016","2016",148.4,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2017","2017",150.2,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2018","2018",152.3,"D","Difference in methodology"
"PHARCNSY","N-Nervous system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2019","2019",154,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2000","2000",15.6,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2001","2001",16,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2002","2002",17.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2003","2003",17.8,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2004","2004",18.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2005","2005",21.2,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2006","2006",23.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2007","2007",25.1,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2008","2008",28.1,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2009","2009",30.9,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2010","2010",34.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2011","2011",38.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2012","2012",40.9,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2013","2013",42.4,"B; D","Break; Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2014","2014",43.2,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2015","2015",45.1,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2016","2016",18.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2017","2017",17.5,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2018","2018",17.2,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2019","2019",16.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2010","2010",10.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2011","2011",10.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2012","2012",11,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2013","2013",11.2,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2014","2014",11.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2015","2015",11.8,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2016","2016",12.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2017","2017",12.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2018","2018",13.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2019","2019",14.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2000","2000",7.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2001","2001",8.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2002","2002",8.9,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2003","2003",9.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2004","2004",10.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2005","2005",10.8,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2006","2006",11.5,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2007","2007",12.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2008","2008",13.3,"B; D","Break; Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2009","2009",13.8,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2010","2010",14.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2011","2011",15.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2012","2012",17.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2013","2013",18.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2014","2014",19.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2015","2015",20.6,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2016","2016",21.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2017","2017",22.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2018","2018",22.8,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2019","2019",23.5,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2007","2007",8.9,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2008","2008",9.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2009","2009",9.7,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2010","2010",9.9,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2011","2011",9.8,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2012","2012",9.8,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2013","2013",9.4,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2014","2014",9.3,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2015","2015",9.5,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2016","2016",15.7,"B; D","Break; Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2017","2017",14.1,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2018","2018",13.9,"D","Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2019","2019",14.6,"E; D","Estimated value; Difference in methodology"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2000","2000",21.2,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2001","2001",21.7,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2002","2002",20.9,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2003","2003",22.4,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2004","2004",20.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2005","2005",23,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2006","2006",21.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2007","2007",23.9,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2008","2008",22.7,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2009","2009",22,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2010","2010",21.5,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2011","2011",22.1,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2012","2012",21.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2013","2013",21.8,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2014","2014",22.8,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2015","2015",23.9,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2016","2016",24.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2017","2017",25.5,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2018","2018",26.1,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czech Republic","2019","2019",25.8,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2000","2000",86.2,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2001","2001",86.6,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2002","2002",87.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2003","2003",88.6,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2004","2004",90.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2005","2005",92.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2006","2006",93.9,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2007","2007",95.9,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2008","2008",96.8,,
